ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,category
8697,Breakfast Cereals,"Cereals ready-to-eat, KASHI ORGANIC PROMISE, RAISIN VINEYARD",342,8.69,0.8,79.9,23.39,5,0,0.15,0,1,0,0,3,0.05,0.23,24,0,2.09,50,0,119,0,0.89,0,0.088235294,0,0.011111111,0,0,0.1875,0.038461538,0.191666667,0.02,0,0.119047619,0.17,0,0.080909091,Weight_Gain
10883,Pork Products,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",113,20.57,3.01,0.84,0.81,0,13,0.462,0.42,0,0.27,2,6.83,0.216,0.62,6,0.272,0.85,22,0.027,318,32.7,1.98,0.014444444,0.271764706,0.175,0,0.018,0.005,0.426875,0.166153846,0.516666667,0.005,0.000302222,0.052380952,0.454285714,0.594545455,0.18,General_Food
23355,Beef Products,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",124,23.59,3.26,0,0,0,2,0.641,1.66,0,0.24,4,6.667,0.227,0.064,13,0.048,2.35,12,0.004,221,21.9,3.78,0.002222222,0.377058824,0.691666667,0,0.016,0.01,0.4166875,0.174615385,0.053333333,0.010833333,5.33E-05,0.028571429,0.315714286,0.398181818,0.343636364,Muscle_Gain
17410,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw",122,21.44,3.99,0,0,0,2,0.175,1.12,0,0.34,0,6.338,0.162,0.072,4,0.127,1.55,26,0.01,217,2.9,2.09,0.002222222,0.102941176,0.466666667,0,0.022666667,0,0.396125,0.124615385,0.06,0.003333333,0.000141111,0.061904762,0.31,0.052727273,0.19,General_Food
3987,Baby Foods,"Infant formula, GERBER, GOOD START 2 Soy, with iron, ready-to-feed",65,1.84,3.28,7.15,7.14,0,60,0.039,0.2,7.9,0.89,17,0.689,0.062,0.039,125,0.049,1.31,7,0.033,70,2,0.59,0.066666667,0.022941176,0.083333333,0.087777778,0.059333333,0.0425,0.0430625,0.047692308,0.0325,0.104166667,5.44E-05,0.016666667,0.1,0.036363636,0.053636364,General_Food
17373,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, heart, raw",105,18.09,3.68,0,0,0,5,0.144,8.4,0,0.65,0,5.757,0.537,0.52,5,0.412,3.29,20,0.022,204,10.9,1.65,0.005555556,0.084705882,3.5,0,0.043333333,0,0.3598125,0.413076923,0.433333333,0.004166667,0.000457778,0.047619048,0.291428571,0.198181818,0.15,General_Food
13926,Beef Products,"Beef, tenderloin, separable lean and fat, trimmed to 1/8"" fat, prime, raw",274,18.15,21.83,0,0,0,0,0.38,2.6,0,0,6,2.99,0.21,0.12,7,0.093,2.35,20,0.012,181,17.1,3.05,0,0.223529412,1.083333333,0,0,0.015,0.186875,0.161538462,0.1,0.005833333,0.000103333,0.047619048,0.258571429,0.310909091,0.277272727,General_Food
21126,Fast Foods,"Fast foods, submarine sandwich, tuna on white bread with lettuce and tomato",218,12.33,12.04,15.95,1.93,0.7,11,0.271,1.06,0,1.57,74,7.727,0.217,0.19,136,0.075,1.57,22,0.214,109,39.2,0.67,0.012222222,0.159411765,0.441666667,0,0.104666667,0.185,0.4829375,0.166923077,0.158333333,0.113333333,8.33E-05,0.052380952,0.155714286,0.712727273,0.060909091,General_Food
6405,"Soups, Sauces, and Gravies","CAMPBELL'S CHUNKY, HEALTHY REQUEST Chicken Noodle Soup",41,2.97,0.97,5.88,1.12,0.8,0,0,0,0.5,0,0,0,0,0,12,0,0.34,8,0,36,0,0.47,0,0,0,0.005555556,0,0,0,0,0,0.01,0,0.019047619,0.051428571,0,0.042727273,General_Food
16093,Legumes and Legume Products,"Peanuts, valencia, raw",570,25.09,47.58,20.91,0,8.7,0,0.34,0,0,0,246,12.875,0.3,0.639,62,1.171,2.09,184,1.98,336,7.3,3.34,0,0.2,0,0,0,0.615,0.8046875,0.230769231,0.5325,0.051666667,0.001301111,0.438095238,0.48,0.132727273,0.303636364,Weight_Gain
6010,"Soups, Sauces, and Gravies","Soup, cream of celery, canned, condensed",72,1.32,4.46,7.03,1.35,0.6,22,0.01,0.04,0.2,1.39,2,0.265,0.039,0.023,32,0.113,0.5,5,0.2,30,1.8,0.12,0.024444444,0.005882353,0.016666667,0.002222222,0.092666667,0.005,0.0165625,0.03,0.019166667,0.026666667,0.000125556,0.011904762,0.042857143,0.032727273,0.010909091,General_Food
12005,Nut and Seed Products,"Seeds, breadnut tree seeds, dried",367,8.62,1.68,79.39,0,14.9,11,0.685,0,46.6,0,113,2.1,0.14,0.03,94,2.455,4.6,115,0.303,178,1.9,1.91,0.012222222,0.402941176,0,0.517777778,0,0.2825,0.13125,0.107692308,0.025,0.078333333,0.002727778,0.273809524,0.254285714,0.034545455,0.173636364,Weight_Gain
10955,Pork Products,"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated",176,22.27,9.38,0.52,0.06,0,2,0.472,0.53,0,0.32,1,6.417,0.199,0.482,7,0.769,1.01,22,0.022,251,20.6,2.42,0.002222222,0.277647059,0.220833333,0,0.021333333,0.0025,0.4010625,0.153076923,0.401666667,0.005833333,0.000854444,0.052380952,0.358571429,0.374545455,0.22,General_Food
13815,Beef Products,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",248,17.16,19.41,0,0,0,0,0.36,3.4,0,0,5,2.18,0.17,0.1,10,0.073,2.04,17,0.012,162,16.2,4.98,0,0.211764706,1.416666667,0,0,0.0125,0.13625,0.130769231,0.083333333,0.008333333,8.11E-05,0.04047619,0.231428571,0.294545455,0.452727273,General_Food
23588,Beef Products,"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",170,29.34,4.96,0,0,0,0,0.648,1.4,0,0.37,10,8.574,0.155,0.084,21,0.08,1.81,25,0.011,238,36.6,5.37,0,0.381176471,0.583333333,0,0.024666667,0.025,0.535875,0.119230769,0.07,0.0175,8.89E-05,0.05952381,0.34,0.665454545,0.488181818,General_Food
13448,Beef Products,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",202,29.53,8.41,0,0,0,2,0.736,4.39,0,0.33,7,5.996,0.424,0.071,14,0.098,3.47,20,0.009,275,27,4.52,0.002222222,0.432941176,1.829166667,0,0.022,0.0175,0.37475,0.326153846,0.059166667,0.011666667,0.000108889,0.047619048,0.392857143,0.490909091,0.410909091,General_Food
4545,Fats and Oils,"Oil, sunflower, linoleic, (partially hydrogenated)",884,0,100,0,0,0,0,0,0,0,41.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.738666667,0,0,0,0,0,0,0,0,0,0,Weight_Gain
6169,"Soups, Sauces, and Gravies","Sauce, ready-to-serve, pepper, TABASCO",12,1.29,0.76,0.8,0.13,0.6,82,0.154,0,4.5,0.01,2,0.178,0.084,0.032,12,0.075,1.16,12,0.107,23,0.5,0.16,0.091111111,0.090588235,0,0.05,0.000666667,0.005,0.011125,0.064615385,0.026666667,0.01,8.33E-05,0.028571429,0.032857143,0.009090909,0.014545455,General_Food
9501,Fruits and Fruit Juices,"Apples, raw, golden delicious, with skin",57,0.28,0.15,13.6,10.04,2.4,3,0.051,0,0,0.18,0,0.094,0.026,0.018,6,0.03,0.13,5,0.035,10,0,0.04,0.003333333,0.03,0,0,0.012,0,0.005875,0.02,0.015,0.005,3.33E-05,0.011904762,0.014285714,0,0.003636364,General_Food
21282,Fast Foods,"DOMINO'S 14"" EXTRAVAGANZZA FEAST Pizza, Classic Hand-Tossed Crust",244,10.33,11.1,25.72,3.3,2,51,0,0.55,0,0.8,0,3.25,0.22,0.135,113,0.111,2.32,22,0.26,184,24,1.27,0.056666667,0,0.229166667,0,0.053333333,0,0.203125,0.169230769,0.1125,0.094166667,0.000123333,0.052380952,0.262857143,0.436363636,0.115454545,General_Food
17378,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered",272,17.51,22.04,0.86,0,0,1,0.077,5.22,0,0.16,0,2.272,0.341,0.036,6,0.199,1.74,15,0.02,143,9.1,2.07,0.001111111,0.045294118,2.175,0,0.010666667,0,0.142,0.262307692,0.03,0.005,0.000221111,0.035714286,0.204285714,0.165454545,0.188181818,General_Food
6189,"Soups, Sauces, and Gravies","Sauce, teriyaki, ready-to-serve, reduced sodium",89,5.93,0.02,15.58,14.1,0.1,0,0.1,0,0,0,8,1.27,0.07,0.03,25,0.1,1.7,61,0,154,0.8,0.1,0,0.058823529,0,0,0,0.02,0.079375,0.053846154,0.025,0.020833333,0.000111111,0.145238095,0.22,0.014545455,0.009090909,General_Food
11672,Vegetables and Vegetable Products,Potato pancakes,268,6.08,14.76,27.81,1.79,3.3,32,0.448,0.29,27.6,0.23,45,1.672,0.173,0.158,32,0.18,1.67,36,0.26,128,8.9,0.7,0.035555556,0.263529412,0.120833333,0.306666667,0.015333333,0.1125,0.1045,0.133076923,0.131666667,0.026666667,0.0002,0.085714286,0.182857143,0.161818182,0.063636364,Weight_Loss
22912,"Meals, Entrees, and Side Dishes","Spaghetti, with meatballs in tomato sauce, canned",100,4.37,4.11,11.45,2.91,2.7,17,0.069,0.19,1.9,0.5,29,2.017,0.066,0.081,29,0.053,1.03,13,0.144,57,9,0.51,0.018888889,0.040588235,0.079166667,0.021111111,0.033333333,0.0725,0.1260625,0.050769231,0.0675,0.024166667,5.89E-05,0.030952381,0.081428571,0.163636364,0.046363636,General_Food
9210,Fruits and Fruit Juices,"Orange juice, chilled, includes from concentrate, with added calcium and vitamin D",47,0.68,0.12,11.27,8.31,0.3,2,0.076,0,33.6,0.2,19,0.28,0.039,0.046,140,0.042,0.13,11,0.023,47,0.1,0.07,0.002222222,0.044705882,0,0.373333333,0.013333333,0.0475,0.0175,0.03,0.038333333,0.116666667,4.67E-05,0.026190476,0.067142857,0.001818182,0.006363636,General_Food
10805,Pork Products,"USDA Commodity, pork, ground, fine/coarse, frozen, raw",221,15.41,17.18,0,0,0,2,0.35,0.64,0.6,0,5,3.959,0.214,0.668,14,0.047,0.91,20,0.01,181,24.6,2.28,0.002222222,0.205882353,0.266666667,0.006666667,0,0.0125,0.2474375,0.164615385,0.556666667,0.011666667,5.22E-05,0.047619048,0.258571429,0.447272727,0.207272727,General_Food
42284,Baby Foods,"Babyfood, baked product, finger snacks cereal",421,6.4,9.9,76.68,28,2.3,0,0.05,0,10,3.9,180,11.25,1.6,1.4,400,0.22,22.5,27,0,709,37.5,4,0,0.029411765,0,0.111111111,0.26,0.45,0.703125,1.230769231,1.166666667,0.333333333,0.000244444,0.064285714,1.012857143,0.681818182,0.363636364,Weight_Gain
11302,Vegetables and Vegetable Products,"Peas, edible-podded, frozen, unprepared",42,2.8,0.3,7.2,0,3.1,7,0.154,0,22,0,40,0.5,0.1,0.06,50,0.076,2,23,0.235,51,0.7,0.41,0.007777778,0.090588235,0,0.244444444,0,0.1,0.03125,0.076923077,0.05,0.041666667,8.44E-05,0.054761905,0.072857143,0.012727273,0.037272727,Weight_Loss
42173,Sausages and Luncheon Meats,"Turkey and pork sausage, fresh, bulk, patty or link, cooked",307,22.7,23,0.7,0,0,0,0.34,1.26,1.1,0.39,4,4.22,0.25,0.51,32,0.148,1.62,19,0,191,21,3.17,0,0.2,0.525,0.012222222,0.026,0.01,0.26375,0.192307692,0.425,0.026666667,0.000164444,0.045238095,0.272857143,0.381818182,0.288181818,Weight_Gain
6158,"Soups, Sauces, and Gravies","Soup, tomato bisque, canned, condensed",96,1.76,1.95,18.47,0,0.8,32,0.07,0,4.6,0,12,0.894,0.055,0.051,31,0.1,0.64,7,0.2,47,0,0.46,0.035555556,0.041176471,0,0.051111111,0,0.03,0.055875,0.042307692,0.0425,0.025833333,0.000111111,0.016666667,0.067142857,0,0.041818182,General_Food
21091,Fast Foods,"Fast foods, cheeseburger; single, regular patty, with condiments and vegetables",254,13.06,11.5,24.97,5.11,1.4,12,0.956,1.3,0.6,0.3,62,3.08,0.171,0.361,92,0.109,2.78,22,0.242,134,21.9,2.18,0.013333333,0.562352941,0.541666667,0.006666667,0.02,0.155,0.1925,0.131538462,0.300833333,0.076666667,0.000121111,0.052380952,0.191428571,0.398181818,0.198181818,General_Food
15205,Finfish and Shellfish Products,"Fish, pollock, Atlantic, cooked, dry heat",118,24.92,1.26,0,0,0,12,0.331,3.68,0,0,3,3.983,0.225,0.054,77,0.064,0.59,86,0.019,283,46.8,0.6,0.013333333,0.194705882,1.533333333,0,0,0.0075,0.2489375,0.173076923,0.045,0.064166667,7.11E-05,0.204761905,0.404285714,0.850909091,0.054545455,Muscle_Gain
19321,Sweets,"Puddings, banana, dry mix, regular, prepared with whole milk",111,2.74,2.89,18.44,15.98,0,40,0.028,0.31,0,0.06,4,0.077,0.147,0.036,101,0.025,0.04,10,0.006,74,3.3,0.34,0.044444444,0.016470588,0.129166667,0,0.004,0.01,0.0048125,0.113076923,0.03,0.084166667,2.78E-05,0.023809524,0.105714286,0.06,0.030909091,General_Food
5336,Poultry Products,"USDA Commodity Chicken, canned, meat only, drained",162,27.52,5.72,0,0,0,12,0.266,0.23,0,0.27,6,6.505,0.171,0.051,12,0.061,1.16,22,0.019,156,24.5,1.94,0.013333333,0.156470588,0.095833333,0,0.018,0.015,0.4065625,0.131538462,0.0425,0.01,6.78E-05,0.052380952,0.222857143,0.445454545,0.176363636,General_Food
36619,Restaurant Foods,"Restaurant, Chinese, kung pao chicken",129,9.76,6.98,6.87,3.03,1.5,65,0.243,0.11,7.1,1.02,16,2.757,0.055,0.032,20,0.073,0.76,24,0.256,94,8.1,0.74,0.072222222,0.142941176,0.045833333,0.078888889,0.068,0.04,0.1723125,0.042307692,0.026666667,0.016666667,8.11E-05,0.057142857,0.134285714,0.147272727,0.067272727,General_Food
15012,Finfish and Shellfish Products,"Fish, caviar, black and red, granular",264,24.6,17.9,4,0,0,271,0.32,20,0,1.89,50,0.12,0.62,0.19,275,0.11,11.88,300,0.05,356,65.5,0.95,0.301111111,0.188235294,8.333333333,0,0.126,0.125,0.0075,0.476923077,0.158333333,0.229166667,0.000122222,0.714285714,0.508571429,1.190909091,0.086363636,General_Food
16605,Legumes and Legume Products,"MORNINGSTAR FARMS Entree Chik'n Enchilada with Rice, frozen, unprepared",102,4.6,2.6,17.3,2.1,2.1,0,0.12,0.4,0,0,0,1.2,0.05,0.09,69,0,1,27,0,91,0,0.6,0,0.070588235,0.166666667,0,0,0,0.075,0.038461538,0.075,0.0575,0,0.064285714,0.13,0,0.054545455,General_Food
16529,Legumes and Legume Products,"WORTHINGTON FriPats, frozen, unprepared",209,23.7,9.1,8,1.4,2.8,0,0.9,1.9,0,0,0,4.7,0.3,2.8,97,0,2.8,0,0,187,0,1.2,0,0.529411765,0.791666667,0,0,0,0.29375,0.230769231,2.333333333,0.080833333,0,0,0.267142857,0,0.109090909,General_Food
11211,Vegetables and Vegetable Products,"Edamame, frozen, unprepared",110,10.25,4.73,8.58,2.48,4.8,0,0.135,0,9.7,0.72,303,0.925,0.265,0.15,60,0.324,2.11,61,1.01,161,0,1.32,0,0.079411765,0,0.107777778,0.048,0.7575,0.0578125,0.203846154,0.125,0.05,0.00036,0.145238095,0.23,0,0.12,Weight_Loss
23598,Beef Products,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",169,29.73,4.71,0,0,0,0,0.399,1.64,0,0.37,10,5.341,0.168,0.067,6,0.073,2.46,20,0.011,186,33.3,5.06,0,0.234705882,0.683333333,0,0.024666667,0.025,0.3338125,0.129230769,0.055833333,0.005,8.11E-05,0.047619048,0.265714286,0.605454545,0.46,General_Food
28241,Baked Products,"SUNSHINE, GRIPZ, Cheez-It Crackers",491,11,23.2,61,0.5,2.5,127,0,0,0,0,0,4.8,0.37,0.6,113,0,4.2,18,0,78,0,0,0.141111111,0,0,0,0,0,0.3,0.284615385,0.5,0.094166667,0,0.042857143,0.111428571,0,0,Weight_Gain
28087,Baked Products,"KEEBLER, FUDGE SHOPPE, Fudge Stripes, Dark Chocolate",487,4.3,21.5,70.1,39.9,3.1,0,0.01,0,0,0,0,2,0.18,0.27,0,0,2.1,43,0,68,0,0.4,0,0.005882353,0,0,0,0,0.125,0.138461538,0.225,0,0,0.102380952,0.097142857,0,0.036363636,Weight_Gain
13428,Beef Products,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",209,35.62,6.31,0,0,0,0,0.28,2.68,0,0.15,9,3.76,0.25,0.07,4,0.122,3.27,25,0.018,223,32.7,4.5,0,0.164705882,1.116666667,0,0.01,0.0225,0.235,0.192307692,0.058333333,0.003333333,0.000135556,0.05952381,0.318571429,0.594545455,0.409090909,General_Food
11577,Vegetables and Vegetable Products,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",35,2.99,0.38,4.85,1.07,3.1,431,0.067,0,18.2,2.13,33,0.486,0.065,0.05,128,0.133,1.75,24,0.4,32,1.1,0.37,0.478888889,0.039411765,0,0.202222222,0.142,0.0825,0.030375,0.05,0.041666667,0.106666667,0.000147778,0.057142857,0.045714286,0.02,0.033636364,Weight_Loss
36011,Restaurant Foods,"T.G.I. FRIDAY'S, classic sirloin steak (10 oz)",196,31.02,7.83,0.47,0.46,0,11,0.739,2.63,0,0.77,0,5.743,0.403,0.091,7,0.112,2.87,28,0.026,240,30.6,5.54,0.012222222,0.434705882,1.095833333,0,0.051333333,0,0.3589375,0.31,0.075833333,0.005833333,0.000124444,0.066666667,0.342857143,0.556363636,0.503636364,General_Food
22906,"Meals, Entrees, and Side Dishes","Chicken pot pie, frozen entree, prepared",204,5.11,11.85,19.21,2.26,1.1,34,0.092,0.11,1,0.53,50,1.871,0.041,0.104,20,0.042,0.76,11,0.187,72,5.4,0.42,0.037777778,0.054117647,0.045833333,0.011111111,0.035333333,0.125,0.1169375,0.031538462,0.086666667,0.016666667,4.67E-05,0.026190476,0.102857143,0.098181818,0.038181818,General_Food
11576,Vegetables and Vegetable Products,"Turnip greens and turnips, frozen, unprepared",21,2.46,0.19,3.39,0,2.4,305,0.074,0,25.8,0,41,0.388,0.088,0.044,114,0.051,1.63,18,0.22,24,0.9,0.16,0.338888889,0.043529412,0,0.286666667,0,0.1025,0.02425,0.067692308,0.036666667,0.095,5.67E-05,0.042857143,0.034285714,0.016363636,0.014545455,General_Food
5698,Poultry Products,"Turkey, enhanced, skin from whole (light and dark), raw",381,12.29,36.8,0.21,0.1,0,85,0.16,0.88,0,0.09,0,3.26,0.095,0.016,13,0.046,0.57,9,0.008,99,10.1,0.82,0.094444444,0.094117647,0.366666667,0,0.006,0,0.20375,0.073076923,0.013333333,0.010833333,5.11E-05,0.021428571,0.141428571,0.183636364,0.074545455,Weight_Gain
11480,Vegetables and Vegetable Products,"Squash, summer, zucchini, includes skin, frozen, cooked, boiled, drained, without salt",17,1.15,0.13,3.56,1.69,1.3,9,0.045,0,3.7,0.12,8,0.386,0.04,0.041,17,0.047,0.48,13,0.23,25,0.2,0.2,0.01,0.026470588,0,0.041111111,0.008,0.02,0.024125,0.030769231,0.034166667,0.014166667,5.22E-05,0.030952381,0.035714286,0.003636364,0.018181818,General_Food
3197,Baby Foods,"Babyfood, cereal, with egg yolks, strained",51,1.9,1.8,7,0,0.9,40,0.021,0.07,0.7,0,3,0.049,0.044,0.009,24,0.022,0.47,3,0,40,0,0.29,0.044444444,0.012352941,0.029166667,0.007777778,0,0.0075,0.0030625,0.033846154,0.0075,0.02,2.44E-05,0.007142857,0.057142857,0,0.026363636,General_Food
23168,Beef Products,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",282,27.68,19.01,0,0,0,2,0.458,7.92,0,0.09,7,5.198,0.853,0.125,7,0.211,5.21,25,0.21,188,35.7,7.17,0.002222222,0.269411765,3.3,0,0.006,0.0175,0.324875,0.656153846,0.104166667,0.005833333,0.000234444,0.05952381,0.268571429,0.649090909,0.651818182,General_Food
18119,Baked Products,"Cake, pineapple upside-down, prepared from recipe",319,3.5,12.1,50.5,0,0.8,62,0.034,0.08,1.2,0,39,1.19,0.156,0.153,120,0.087,1.48,13,0.35,82,9.4,0.31,0.068888889,0.02,0.033333333,0.013333333,0,0.0975,0.074375,0.12,0.1275,0.1,9.67E-05,0.030952381,0.117142857,0.170909091,0.028181818,Weight_Gain
9087,Fruits and Fruit Juices,"Dates, deglet noor",282,2.45,0.39,75.03,63.35,8,0,0.165,0,0.4,0.05,19,1.274,0.066,0.052,39,0.206,1.02,43,0.262,62,3,0.29,0,0.097058824,0,0.004444444,0.003333333,0.0475,0.079625,0.050769231,0.043333333,0.0325,0.000228889,0.102380952,0.088571429,0.054545455,0.026363636,Weight_Loss
11422,Vegetables and Vegetable Products,"Pumpkin, raw",26,1,0.1,6.5,2.76,0.5,426,0.061,0,9,1.06,16,0.6,0.11,0.05,21,0.127,0.8,12,0.125,44,0.3,0.32,0.473333333,0.035882353,0,0.1,0.070666667,0.04,0.0375,0.084615385,0.041666667,0.0175,0.000141111,0.028571429,0.062857143,0.005454545,0.029090909,General_Food
11814,Vegetables and Vegetable Products,"Peas, green, frozen, cooked, boiled, drained, with salt",78,5.15,0.27,14.26,4.65,5.5,105,0.113,0,9.9,0.03,59,1.48,0.1,0.283,24,0.105,1.52,22,0.279,77,1,0.67,0.116666667,0.066470588,0,0.11,0.002,0.1475,0.0925,0.076923077,0.235833333,0.02,0.000116667,0.052380952,0.11,0.018181818,0.060909091,Weight_Loss
13788,Beef Products,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, raw",185,19.14,12.02,0,0,0,4,0.365,2.69,0,0.21,3,4.323,0.141,0.061,17,0.059,2.08,19,0.009,186,20,7.54,0.004444444,0.214705882,1.120833333,0,0.014,0.0075,0.2701875,0.108461538,0.050833333,0.014166667,6.56E-05,0.045238095,0.265714286,0.363636364,0.685454545,General_Food
18325,Baked Products,"Pie, pecan, prepared from recipe",412,4.9,22.2,52.2,0,0,82,0.06,0.17,0.2,0,34,0.847,0.18,0.188,32,0.211,1.48,26,0.712,94,12,1.02,0.091111111,0.035294118,0.070833333,0.002222222,0,0.085,0.0529375,0.138461538,0.156666667,0.026666667,0.000234444,0.061904762,0.134285714,0.218181818,0.092727273,Weight_Gain
12096,Nut and Seed Products,"Nuts, chestnuts, chinese, roasted",239,4.48,1.19,52.36,0,0,0,0.437,0,38.4,0,72,1.5,0.09,0.15,19,0.387,1.5,90,1.708,102,0,0.93,0,0.257058824,0,0.426666667,0,0.18,0.09375,0.069230769,0.125,0.015833333,0.00043,0.214285714,0.145714286,0,0.084545455,General_Food
13919,Beef Products,"Beef, tenderloin, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",324,23.9,24.6,0,0,0,0,0.25,2.46,0,0,8,3,0.26,0.09,9,0.123,3.11,22,0.014,203,22.9,4.03,0,0.147058824,1.025,0,0,0.02,0.1875,0.2,0.075,0.0075,0.000136667,0.052380952,0.29,0.416363636,0.366363636,Weight_Gain
19859,Sweets,"Cocoa, dry powder, hi-fat or breakfast, plain",486,16.8,23.71,51.39,1.55,29.8,0,0.19,0,0,0.09,38,1.8,0.37,0.08,122,3.61,14.5,519,0,758,12.3,6.7,0,0.111764706,0,0,0.006,0.095,0.1125,0.284615385,0.066666667,0.101666667,0.004011111,1.235714286,1.082857143,0.223636364,0.609090909,Weight_Gain
15151,Finfish and Shellfish Products,"Crustaceans, shrimp, mixed species, cooked, moist heat",119,22.78,1.7,1.52,0,0,90,0.242,1.66,0,2.2,24,2.678,0.024,0.032,91,0.258,0.32,37,0.049,306,49.5,1.63,0.1,0.142352941,0.691666667,0,0.146666667,0.06,0.167375,0.018461538,0.026666667,0.075833333,0.000286667,0.088095238,0.437142857,0.9,0.148181818,Muscle_Gain
15011,Finfish and Shellfish Products,"Fish, catfish, channel, cooked, breaded and fried",229,18.09,13.33,8.04,0,0.7,8,0.19,1.9,0,0,39,2.282,0.133,0.073,44,0.101,1.43,27,0.04,216,13.9,0.86,0.008888889,0.111764706,0.791666667,0,0,0.0975,0.142625,0.102307692,0.060833333,0.036666667,0.000112222,0.064285714,0.308571429,0.252727273,0.078181818,General_Food
14450,Beverages,"Drink mix, QUAKER OATS, GATORADE, orange flavor, powder",388,0,1.23,94.11,80.5,0,0,0.022,0,0.4,0,0,0.22,0.802,0.011,40,0.25,0.34,1,0.05,120,0,0.06,0,0.012941176,0,0.004444444,0,0,0.01375,0.616923077,0.009166667,0.033333333,0.000277778,0.002380952,0.171428571,0,0.005454545,Weight_Gain
4574,Fats and Oils,"Fat, duck",882,0,99.8,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.003636364,0,Weight_Gain
6438,"Soups, Sauces, and Gravies","CAMPBELL'S CHUNKY Soups, Salisbury Steak with Mushrooms & Onions Soup",57,2.86,1.84,7.76,2.45,0.8,0,0,0,0,0,0,0,0,0,8,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006666667,0,0,0,0,0,General_Food
1172,Dairy and Egg Products,"Egg, white, raw, frozen, pasteurized",46,9.3,0.04,1.26,0.2,0,0,0.004,0.9,0,0,10,0.093,0.423,0.023,10,0.032,0.17,11,0.007,13,9.2,0.07,0,0.002352941,0.375,0,0,0.025,0.0058125,0.325384615,0.019166667,0.008333333,3.56E-05,0.026190476,0.018571429,0.167272727,0.006363636,Muscle_Gain
19910,Sweets,"Candies, crispy bar with peanut butter filling",542,9.53,31.34,55.53,40.33,3.3,15,0.08,0.15,0.6,2.77,68,3.64,0.1,0.13,70,0.2,1.3,49,0,144,0.7,0.99,0.016666667,0.047058824,0.0625,0.006666667,0.184666667,0.17,0.2275,0.076923077,0.108333333,0.058333333,0.000222222,0.116666667,0.205714286,0.012727273,0.09,Weight_Gain
6076,"Soups, Sauces, and Gravies","Soup, beef broth, cubed, dry",170,17.3,4,16.1,14.51,0,0,0.2,1,0,0,32,3.3,0.24,0.2,60,0,2.23,50,0.386,225,27.6,0.21,0,0.117647059,0.416666667,0,0,0.08,0.20625,0.184615385,0.166666667,0.05,0,0.119047619,0.321428571,0.501818182,0.019090909,General_Food
36041,Restaurant Foods,"Restaurant, Italian, lasagna with meat",185,10.83,10.69,11.36,3.15,1.5,81,0,0.66,0.7,0.91,0,1.843,0.237,0.14,197,0.07,0.79,22,0.139,178,18,1.32,0.09,0,0.275,0.007777778,0.060666667,0,0.1151875,0.182307692,0.116666667,0.164166667,7.78E-05,0.052380952,0.254285714,0.327272727,0.12,General_Food
10803,Pork Products,"USDA Commodity, pork, ground, fine/coarse, frozen, cooked",265,23.55,18.19,0,0,0,5,0.167,2.3,2.3,0,6,3.597,0.247,0.598,8,0.131,1.51,23,0.01,231,35.4,3.59,0.005555556,0.098235294,0.958333333,0.025555556,0,0.015,0.2248125,0.19,0.498333333,0.006666667,0.000145556,0.054761905,0.33,0.643636364,0.326363636,General_Food
